	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr4:28,750,000-29,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:29,750,000-30,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:30,750,000-31,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:31,750,000-32,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:32,750,000-33,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:33,750,000-34,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:34,750,000-35,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:35,750,000-36,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:36,750,000-37,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:37,750,000-38,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:38,750,000-39,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:39,750,000-40,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:40,750,000-41,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:41,750,000-42,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:42,750,000-43,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:43,750,000-44,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:44,750,000-45,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:45,750,000-46,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:46,750,000-47,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:47,750,000-48,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:48,750,000-49,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:49,750,000-50,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:50,750,000-51,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr4:51,750,000-52,750,000	1	933800	1	933800	1	933800	1	933800	1	933800	1	933800	6	5,602,800
chr4:58,750,000-59,750,000	1	10667	1	10667	1	10667	1	10667	1	10667	1	10667	6	64,002
chr4:59,750,000-60,750,000	1	39333	1	39333	1	39333	1	39333	1	39333	1	39333	6	235,998
chr4:67,750,000-68,750,000	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr4:69,750,000-70,750,000	1	3300	1	3300	1	3300	1	3300	1	3300	1	3300	6	19,800
chr4:74,750,000-75,750,000	1	24900	1	24900	1	24900	1	24900	1	24900	1	24900	6	149,400
chr4:76,750,000-77,750,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr4:79,750,000-80,750,000	1	3100	1	3100	1	3100	1	3100	1	3100	1	3100	6	18,600
chr4:87,750,000-88,750,000	1	59547	1	59547	1	59547	1	59547	1	59547	1	59547	6	357,282
chr4:88,750,000-89,750,000	1	126077	1	126077	1	126077	1	126077	1	126077	1	126077	6	756,462
chr4:114,750,000-115,750,000	1	2500	1	2500	1	2500	1	2500	1	2500	1	2500	6	15,000
chr4:119,750,000-120,750,000	1	64300	1	64300	1	64300	1	64300	1	64300	1	64300	6	385,800
chr4:144,750,000-145,750,000	1	183515	1	183515	1	183515	1	183515	1	183515	1	183515	6	1,101,090
chr4:153,750,000-154,750,000	1	3200	1	3200	1	3200	1	3200	1	3200	1	3200	6	19,200
chr4:166,750,000-167,750,000	1	26900	1	26900	1	26900	1	26900	1	26900	1	26900	6	161,400
chr4:189,750,000-190,750,000	3	259100	3	259100	3	259100	3	259100	3	259100	3	259100	18	1,554,600
chr4:190,750,000-191,154,276	2	373376	2	373376	2	373376	2	373376	2	373376	2	373376	12	2,240,256
chr5:750,000-1,750,000	1	8200	1	8200	1	8200	1	8200	1	8200	1	8200	6	49,200
chr5:1,750,000-2,750,000	2	4700	2	4700	2	4700	2	4700	2	4700	2	4700	12	28,200
chr5:2,750,000-3,750,000	1	3000	1	3000	1	3000	1	3000	1	3000	1	3000	6	18,000
chr5:6,750,000-7,750,000	1	4300	1	4300	1	4300	1	4300	1	4300	1	4300	6	25,800
chr5:13,750,000-14,750,000	1	19900	1	19900	1	19900	1	19900	1	19900	1	19900	6	119,400
chr5:15,750,000-16,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr5:16,750,000-17,750,000	1	369351	1	369351	1	369351	1	369351	1	369351	1	369351	6	2,216,106
chr5:17,750,000-18,750,000	1	26254	1	26254	1	26254	1	26254	1	26254	1	26254	6	157,524
chr5:20,750,000-21,750,000	1	122500	1	122500	1	122500	1	122500	1	122500	1	122500	6	735,000
chr5:24,750,000-25,750,000	1	24200	1	24200	1	24200	1	24200	1	24200	1	24200	6	145,200
chr5:31,750,000-32,750,000	1	22100	1	22100	1	22100	1	22100	1	22100	1	22100	6	132,600
chr5:33,750,000-34,750,000	1	256531	1	256531	1	256531	1	256531	1	256531	1	256531	6	1,539,186
chr5:44,750,000-45,750,000	1	27600	1	27600	1	27600	1	27600	1	27600	1	27600	6	165,600
chr5:45,750,000-46,750,000	4	557000	4	557000	4	557000	4	557000	4	557000	4	557000	24	3,342,000
chr5:46,750,000-47,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr5:47,750,000-48,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr5:48,750,000-49,750,000	1	844200	1	844200	1	844200	1	844200	1	844200	1	844200	6	5,065,200
chr5:59,750,000-60,750,000	1	2800	1	2800	1	2800	1	2800	1	2800	1	2800	6	16,800
chr5:67,750,000-68,750,000	1	5837	1	5837	1	5837	1	5837	1	5837	1	5837	6	35,022
chr5:68,750,000-69,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr5:69,750,000-70,750,000	1	919400	1	919400	1	919400	1	919400	1	919400	1	919400	6	5,516,400
chr5:70,750,000-71,750,000	1	4000	1	4000	1	4000	1	4000	1	4000	1	4000	6	24,000
chr5:73,750,000-74,750,000	1	27000	1	27000	1	27000	1	27000	1	27000	1	27000	6	162,000
chr5:79,750,000-80,750,000	2	31100	2	31100	2	31100	2	31100	2	31100	2	31100	12	186,600
chr5:84,750,000-85,750,000	1	22200	1	22200	1	22200	1	22200	1	22200	1	22200	6	133,200
chr5:89,750,000-90,750,000	1	13800	1	13800	1	13800	1	13800	1	13800	1	13800	6	82,800
chr5:90,750,000-91,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr5:92,750,000-93,750,000	1	1400	1	1400	1	1400	1	1400	1	1400	1	1400	6	8,400
chr5:93,750,000-94,750,000	1	2400	1	2400	1	2400	1	2400	1	2400	1	2400	6	14,400
chr5:98,750,000-99,750,000	1	45600	1	45600	1	45600	1	45600	1	45600	1	45600	6	273,600
chr5:112,750,000-113,750,000	1	19900	1	19900	1	19900	1	19900	1	19900	1	19900	6	119,400
chr5:125,750,000-126,750,000	1	22300	1	22300	1	22300	1	22300	1	22300	1	22300	6	133,800
chr5:129,750,000-130,750,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr5:133,750,000-134,750,000	1	6900	1	6900	1	6900	1	6900	1	6900	1	6900	6	41,400
chr5:136,750,000-137,750,000	2	56300	2	56300	2	56300	2	56300	2	56300	2	56300	12	337,800
chr5:137,750,000-138,750,000	1	6400	1	6400	1	6400	1	6400	1	6400	1	6400	6	38,400
chr5:138,750,000-139,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr5:141,750,000-142,750,000	1	12800	1	12800	1	12800	1	12800	1	12800	1	12800	6	76,800
chr5:142,750,000-143,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr5:154,750,000-155,750,000	1	50400	1	50400	1	50400	1	50400	1	50400	1	50400	6	302,400
chr5:155,750,000-156,750,000	1	7900	1	7900	1	7900	1	7900	1	7900	1	7900	6	47,400
chr5:156,750,000-157,750,000	1	146796	1	146796	1	146796	1	146796	1	146796	1	146796	6	880,776
chr5:169,750,000-170,750,000	1	6300	1	6300	1	6300	1	6300	1	6300	1	6300	6	37,800
chr5:172,750,000-173,750,000	1	3900	1	3900	1	3900	1	3900	1	3900	1	3900	6	23,400
chr5:173,750,000-174,750,000	1	25000	1	25000	1	25000	1	25000	1	25000	1	25000	6	150,000
chr5:174,750,000-175,750,000	1	213800	1	213800	1	213800	1	213800	1	213800	1	213800	6	1,282,800
chr5:175,750,000-176,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr5:176,750,000-177,750,000	2	319100	2	319100	2	319100	2	319100	2	319100	2	319100	12	1,914,600
chr5:177,750,000-178,750,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr5:179,750,000-180,750,000	1	150300	1	150300	1	150300	1	150300	1	150300	1	150300	6	901,800
chr5:180,750,000-180,915,260	1	165260	1	165260	1	165260	1	165260	1	165260	1	165260	6	991,560
chr6:750,000-1,750,000	2	18800	2	18800	2	18800	2	18800	2	18800	2	18800	12	112,800
chr6:1,750,000-2,750,000	1	2400	1	2400	1	2400	1	2400	1	2400	1	2400	6	14,400
chr6:4,750,000-5,750,000	1	30600	1	30600	1	30600	1	30600	1	30600	1	30600	6	183,600
chr6:5,750,000-6,750,000	3	14300	3	14300	3	14300	3	14300	3	14300	3	14300	18	85,800
chr6:8,750,000-9,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr6:9,750,000-10,750,000	1	5600	1	5600	1	5600	1	5600	1	5600	1	5600	6	33,600
chr6:10,750,000-11,750,000	1	3300	1	3300	1	3300	1	3300	1	3300	1	3300	6	19,800
chr6:13,750,000-14,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr6:14,750,000-15,750,000	1	1400	1	1400	1	1400	1	1400	1	1400	1	1400	6	8,400
chr6:19,750,000-20,750,000	2	17400	2	17400	2	17400	2	17400	2	17400	2	17400	12	104,400
chr6:21,750,000-22,750,000	1	14700	1	14700	1	14700	1	14700	1	14700	1	14700	6	88,200
chr6:22,750,000-23,750,000	1	3000	1	3000	1	3000	1	3000	1	3000	1	3000	6	18,000
chr6:25,750,000-26,750,000	1	81200	1	81200	1	81200	1	81200	1	81200	1	81200	6	487,200
chr6:26,750,000-27,750,000	2	155600	2	155600	2	155600	2	155600	2	155600	2	155600	12	933,600
chr6:27,750,000-28,750,000	1	272104	1	272104	1	272104	1	272104	1	272104	1	272104	6	1,632,624
chr6:28,750,000-29,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr6:29,750,000-30,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr6:30,750,000-31,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr6:31,750,000-32,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr6:32,750,000-33,750,000	2	704029	2	704029	2	704029	2	704029	2	704029	2	704029	12	4,224,174
chr6:33,750,000-34,750,000	1	3300	1	3300	1	3300	1	3300	1	3300	1	3300	6	19,800
chr6:36,750,000-37,750,000	1	21300	1	21300	1	21300	1	21300	1	21300	1	21300	6	127,800
chr6:37,750,000-38,750,000	1	27600	1	27600	1	27600	1	27600	1	27600	1	27600	6	165,600
chr6:43,750,000-44,750,000	2	38600	2	38600	2	38600	2	38600	2	38600	2	38600	12	231,600
chr6:44,750,000-45,750,000	1	46200	1	46200	1	46200	1	46200	1	46200	1	46200	6	277,200
chr6:45,750,000-46,750,000	2	4500	2	4500	2	4500	2	4500	2	4500	2	4500	12	27,000
chr6:46,750,000-47,750,000	1	141605	1	141605	1	141605	1	141605	1	141605	1	141605	6	849,630
chr6:47,750,000-48,750,000	2	11000	2	11000	2	11000	2	11000	2	11000	2	11000	12	66,000
chr6:49,750,000-50,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr6:50,750,000-51,750,000	2	10100	2	10100	2	10100	2	10100	2	10100	2	10100	12	60,600
chr6:53,750,000-54,750,000	2	10700	2	10700	2	10700	2	10700	2	10700	2	10700	12	64,200
chr6:54,750,000-55,750,000	1	5600	1	5600	1	5600	1	5600	1	5600	1	5600	6	33,600
chr6:56,750,000-57,750,000	4	481500	4	481500	4	481500	4	481500	4	481500	4	481500	24	2,889,000
chr6:57,750,000-58,750,000	2	296156	2	296156	2	296156	2	296156	2	296156	2	296156	12	1,776,936
chr6:58,750,000-59,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr6:59,750,000-60,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr6:60,750,000-61,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr6:61,750,000-62,750,000	3	442889	3	442889	3	442889	3	442889	3	442889	3	442889	18	2,657,334
chr6:62,750,000-63,750,000	2	44700	2	44700	2	44700	2	44700	2	44700	2	44700	12	268,200
chr6:65,750,000-66,750,000	1	1600	1	1600	1	1600	1	1600	1	1600	1	1600	6	9,600
chr6:69,750,000-70,750,000	1	38100	1	38100	1	38100	1	38100	1	38100	1	38100	6	228,600
chr6:70,750,000-71,750,000	1	59900	1	59900	1	59900	1	59900	1	59900	1	59900	6	359,400
chr6:71,750,000-72,750,000	2	6600	2	6600	2	6600	2	6600	2	6600	2	6600	12	39,600
chr6:72,750,000-73,750,000	2	26100	2	26100	2	26100	2	26100	2	26100	2	26100	12	156,600
chr6:73,750,000-74,750,000	2	33900	2	33900	2	33900	2	33900	2	33900	2	33900	12	203,400
chr6:76,750,000-77,750,000	2	18800	2	18800	2	18800	2	18800	2	18800	2	18800	12	112,800
chr6:77,750,000-78,750,000	3	75600	3	75600	3	75600	3	75600	3	75600	3	75600	18	453,600
chr6:78,750,000-79,750,000	1	5900	1	5900	1	5900	1	5900	1	5900	1	5900	6	35,400
chr6:79,750,000-80,750,000	2	117309	2	117309	2	117309	2	117309	2	117309	2	117309	12	703,854
chr6:80,750,000-81,750,000	1	14200	1	14200	1	14200	1	14200	1	14200	1	14200	6	85,200
chr6:82,750,000-83,750,000	1	18300	1	18300	1	18300	1	18300	1	18300	1	18300	6	109,800
chr6:85,750,000-86,750,000	1	42000	1	42000	1	42000	1	42000	1	42000	1	42000	6	252,000
chr6:86,750,000-87,750,000	1	84800	1	84800	1	84800	1	84800	1	84800	1	84800	6	508,800
chr6:88,750,000-89,750,000	1	31100	1	31100	1	31100	1	31100	1	31100	1	31100	6	186,600
chr6:90,750,000-91,750,000	2	31300	2	31300	2	31300	2	31300	2	31300	2	31300	12	187,800
chr6:93,750,000-94,750,000	1	5700	1	5700	1	5700	1	5700	1	5700	1	5700	6	34,200
chr6:94,750,000-95,750,000	2	92857	2	92857	2	92857	2	92857	2	92857	2	92857	12	557,142
chr6:95,750,000-96,750,000	2	83643	2	83643	2	83643	2	83643	2	83643	2	83643	12	501,858
chr6:96,750,000-97,750,000	1	6700	1	6700	1	6700	1	6700	1	6700	1	6700	6	40,200
chr6:97,750,000-98,750,000	1	4200	1	4200	1	4200	1	4200	1	4200	1	4200	6	25,200
chr6:98,750,000-99,750,000	2	6800	2	6800	2	6800	2	6800	2	6800	2	6800	12	40,800
chr6:100,750,000-101,750,000	3	50400	3	50400	3	50400	3	50400	3	50400	3	50400	18	302,400
chr6:101,750,000-102,750,000	1	5700	1	5700	1	5700	1	5700	1	5700	1	5700	6	34,200
chr6:102,750,000-103,750,000	2	7900	2	7900	2	7900	2	7900	2	7900	2	7900	12	47,400
chr6:104,750,000-105,750,000	2	31200	2	31200	2	31200	2	31200	2	31200	2	31200	12	187,200
chr6:106,750,000-107,750,000	2	162855	2	162855	2	162855	2	162855	2	162855	2	162855	12	977,130
chr6:108,750,000-109,750,000	2	22000	2	22000	2	22000	2	22000	2	22000	2	22000	12	132,000
chr6:111,750,000-112,750,000	1	5500	1	5500	1	5500	1	5500	1	5500	1	5500	6	33,000
chr6:112,750,000-113,750,000	1	19600	1	19600	1	19600	1	19600	1	19600	1	19600	6	117,600
chr6:114,750,000-115,750,000	4	14100	4	14100	4	14100	4	14100	4	14100	4	14100	24	84,600
chr6:116,750,000-117,750,000	3	30500	3	30500	3	30500	3	30500	3	30500	3	30500	18	183,000
chr6:118,750,000-119,750,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr6:120,750,000-121,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr6:121,750,000-122,750,000	1	5300	1	5300	1	5300	1	5300	1	5300	1	5300	6	31,800
chr6:123,750,000-124,750,000	1	5700	1	5700	1	5700	1	5700	1	5700	1	5700	6	34,200
chr6:124,750,000-125,750,000	2	30700	2	30700	2	30700	2	30700	2	30700	2	30700	12	184,200
chr6:128,750,000-129,750,000	1	17900	1	17900	1	17900	1	17900	1	17900	1	17900	6	107,400
chr6:130,750,000-131,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr6:131,750,000-132,750,000	2	19600	2	19600	2	19600	2	19600	2	19600	2	19600	12	117,600
chr6:132,750,000-133,750,000	2	8000	2	8000	2	8000	2	8000	2	8000	2	8000	12	48,000
chr6:135,750,000-136,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr6:137,750,000-138,750,000	1	16200	1	16200	1	16200	1	16200	1	16200	1	16200	6	97,200
chr6:141,750,000-142,750,000	1	12700	1	12700	1	12700	1	12700	1	12700	1	12700	6	76,200
chr6:143,750,000-144,750,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr6:144,750,000-145,750,000	1	1800	1	1800	1	1800	1	1800	1	1800	1	1800	6	10,800
chr6:145,750,000-146,750,000	3	47300	3	47300	3	47300	3	47300	3	47300	3	47300	18	283,800
chr6:147,750,000-148,750,000	2	6200	2	6200	2	6200	2	6200	2	6200	2	6200	12	37,200
chr6:150,750,000-151,750,000	1	15400	1	15400	1	15400	1	15400	1	15400	1	15400	6	92,400
chr6:155,750,000-156,750,000	3	13700	3	13700	3	13700	3	13700	3	13700	3	13700	18	82,200
chr6:156,750,000-157,750,000	4	123439	4	123439	4	123439	4	123439	4	123439	4	123439	24	740,634
chr6:159,750,000-160,750,000	1	61300	1	61300	1	61300	1	61300	1	61300	1	61300	6	367,800
chr6:160,750,000-161,750,000	1	131751	1	131751	1	131751	1	131751	1	131751	1	131751	6	790,506
chr6:164,750,000-165,750,000	1	3200	1	3200	1	3200	1	3200	1	3200	1	3200	6	19,200
chr6:165,750,000-166,750,000	1	5600	1	5600	1	5600	1	5600	1	5600	1	5600	6	33,600
chr6:166,750,000-167,750,000	3	30300	3	30300	3	30300	3	30300	3	30300	3	30300	18	181,800
chr6:167,750,000-168,750,000	4	178379	4	178379	4	178379	4	178379	4	178379	4	178379	24	1,070,274
chr6:168,750,000-169,750,000	3	11200	3	11200	3	11200	3	11200	3	11200	3	11200	18	67,200
chr6:169,750,000-170,750,000	4	78500	4	78500	4	78500	4	78500	4	78500	4	78500	24	471,000
chr6:170,750,000-171,115,067	3	238267	3	238267	3	238267	3	238267	3	238267	3	238267	18	1,429,602
chr7:750,000-1,750,000	1	2200	1	2200	1	2200	1	2200	1	2200	1	2200	6	13,200
chr7:44,750,000-45,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr7:49,750,000-50,750,000	1	40000	1	40000	1	40000	1	40000	1	40000	1	40000	6	240,000
chr7:55,750,000-56,750,000	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	6	63,000
chr7:56,750,000-57,750,000	2	164900	2	164900	2	164900	2	164900	2	164900	2	164900	12	989,400
chr7:57,750,000-58,750,000	2	898500	2	898500	2	898500	2	898500	2	898500	2	898500	12	5,391,000
chr7:58,750,000-59,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr7:59,750,000-60,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr7:60,750,000-61,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr7:61,750,000-62,750,000	2	372700	2	372700	2	372700	2	372700	2	372700	2	372700	12	2,236,200
chr7:64,750,000-65,750,000	1	133600	1	133600	1	133600	1	133600	1	133600	1	133600	6	801,600
chr7:73,750,000-74,750,000	1	34276	1	34276	1	34276	1	34276	1	34276	1	34276	6	205,656
chr7:74,750,000-75,750,000	1	15724	1	15724	1	15724	1	15724	1	15724	1	15724	6	94,344
chr7:75,750,000-76,750,000	1	221770	1	221770	1	221770	1	221770	1	221770	1	221770	6	1,330,620
chr7:84,750,000-85,750,000	1	6200	1	6200	1	6200	1	6200	1	6200	1	6200	6	37,200
chr7:98,750,000-99,750,000	1	123578	1	123578	1	123578	1	123578	1	123578	1	123578	6	741,468
chr7:99,750,000-100,750,000	1	493187	1	493187	1	493187	1	493187	1	493187	1	493187	6	2,959,122
chr7:100,750,000-101,750,000	1	123508	1	123508	1	123508	1	123508	1	123508	1	123508	6	741,048
chr7:101,750,000-102,750,000	2	431164	2	431164	2	431164	2	431164	2	431164	2	431164	12	2,586,984
chr7:121,750,000-122,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr7:129,750,000-130,750,000	1	100000	1	100000	1	100000	1	100000	1	100000	1	100000	6	600,000
chr7:138,750,000-139,750,000	2	168569	2	168569	2	168569	2	168569	2	168569	2	168569	12	1,011,414
chr7:140,750,000-141,750,000	1	22400	1	22400	1	22400	1	22400	1	22400	1	22400	6	134,400
chr7:141,750,000-142,750,000	3	103300	3	103300	3	103300	3	103300	3	103300	3	103300	18	619,800
chr7:142,750,000-143,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr7:144,750,000-145,750,000	1	41700	1	41700	1	41700	1	41700	1	41700	1	41700	6	250,200
chr7:148,750,000-149,750,000	1	126361	1	126361	1	126361	1	126361	1	126361	1	126361	6	758,166
chr7:151,750,000-152,750,000	1	59800	1	59800	1	59800	1	59800	1	59800	1	59800	6	358,800
chr7:153,750,000-154,750,000	1	100000	1	100000	1	100000	1	100000	1	100000	1	100000	6	600,000
chr7:157,750,000-158,750,000	3	47600	3	47600	3	47600	3	47600	3	47600	3	47600	18	285,600
chr7:158,750,000-159,138,663	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr8:750,000-1,750,000	1	279938	1	279938	1	279938	1	279938	1	279938	1	279938	6	1,679,628
chr8:5,750,000-6,750,000	1	287749	1	287749	1	287749	1	287749	1	287749	1	287749	6	1,726,494
chr8:6,750,000-7,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:12,750,000-13,750,000	2	281714	2	281714	2	281714	2	281714	2	281714	2	281714	12	1,690,284
chr8:42,750,000-43,750,000	1	26400	1	26400	1	26400	1	26400	1	26400	1	26400	6	158,400
chr8:43,750,000-44,750,000	1	991100	1	991100	1	991100	1	991100	1	991100	1	991100	6	5,946,600
chr8:44,750,000-45,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:45,750,000-46,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr8:46,750,000-47,750,000	3	173000	3	173000	3	173000	3	173000	3	173000	3	173000	18	1,038,000
chr8:47,750,000-48,750,000	1	5100	1	5100	1	5100	1	5100	1	5100	1	5100	6	30,600
chr8:48,750,000-49,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr8:50,750,000-51,750,000	1	3100	1	3100	1	3100	1	3100	1	3100	1	3100	6	18,600
chr8:51,750,000-52,750,000	1	8000	1	8000	1	8000	1	8000	1	8000	1	8000	6	48,000
chr8:56,750,000-57,750,000	1	223865	1	223865	1	223865	1	223865	1	223865	1	223865	6	1,343,190
chr8:57,750,000-58,750,000	1	11300	1	11300	1	11300	1	11300	1	11300	1	11300	6	67,800
chr8:58,750,000-59,750,000	1	5400	1	5400	1	5400	1	5400	1	5400	1	5400	6	32,400
chr8:60,750,000-61,750,000	1	18200	1	18200	1	18200	1	18200	1	18200	1	18200	6	109,200
chr8:69,750,000-70,750,000	1	2900	1	2900	1	2900	1	2900	1	2900	1	2900	6	17,400
chr8:82,750,000-83,750,000	1	10500	1	10500	1	10500	1	10500	1	10500	1	10500	6	63,000
chr8:85,750,000-86,750,000	1	305859	1	305859	1	305859	1	305859	1	305859	1	305859	6	1,835,154
chr8:86,750,000-87,750,000	1	144552	1	144552	1	144552	1	144552	1	144552	1	144552	6	867,312
chr8:99,750,000-100,750,000	1	8100	1	8100	1	8100	1	8100	1	8100	1	8100	6	48,600
chr8:104,750,000-105,750,000	1	12300	1	12300	1	12300	1	12300	1	12300	1	12300	6	73,800
chr8:106,750,000-107,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr8:126,750,000-127,750,000	1	5700	1	5700	1	5700	1	5700	1	5700	1	5700	6	34,200
chr8:141,750,000-142,750,000	2	129634	2	129634	2	129634	2	129634	2	129634	2	129634	12	777,804
chr8:142,750,000-143,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr8:143,750,000-144,750,000	1	6700	1	6700	1	6700	1	6700	1	6700	1	6700	6	40,200
chr8:144,750,000-145,750,000	2	102700	2	102700	2	102700	2	102700	2	102700	2	102700	12	616,200
chr8:145,750,000-146,364,022	1	60000	1	60000	1	60000	1	60000	1	60000	1	60000	6	360,000
chr9:5,750,000-6,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr9:35,750,000-36,750,000	1	12300	1	12300	1	12300	1	12300	1	12300	1	12300	6	73,800
chr9:38,750,000-39,750,000	1	993700	1	993700	1	993700	1	993700	1	993700	1	993700	6	5,962,200
